OH       3104.349
CH       3104.571
Ti2      3104.571
Mg2      3104.710
Mg2      3104.790
V2       3104.914
Ti2      3105.094
Fe2      3105.174
Fe2      3105.174
Ni1      3105.464
Fe2      3105.563
OH       3105.677
Co1      3105.894
OH       3106.032
OH       3106.032
Ti2      3106.241
Fe2      3106.559
OH       3106.559
Zr2      3106.559
Ti1      3106.809
CH       3106.907
Co1      3107.092
Fe1      3107.322
Ca1      3107.400
OH       3107.459
Ti1      3107.459
OH       3107.565
Cr2      3107.565
Ni1      3107.725
Fe1      3107.983
Ca1      3108.555
Cr2      3108.681
V2       3108.681
Ti2      3108.951
Fe1      3109.073
OH       3109.333
CH       3109.333
Co1      3109.503
Fe1      3109.622
OH       3109.803
Ti2P     3109.928
Ti2      3110.084
OH       3110.245
Fe1      3110.245
OH       3110.529
OH       3110.529
Ti2      3110.704
V2       3110.704
Fe1      3110.849
Co1      3110.849
Zr2      3110.894
Zr2      3111.179
Ti1      3111.304
Fe1      3111.685
Fe1      3111.814
CH       3111.814
Cr2      3111.944
Ti2      3112.077
Fe1      3112.077
OH       3112.077
OH       3112.077
OH       3112.214
Ti1      3112.469
V1       3112.954
Cr1      3112.954
OH       3113.097
OH       3113.097
OH       3113.384
Co1      3113.454
V2       3113.591
Fe1P     3113.666
Ti1      3114.078
Ni1      3114.125
Fe2      3114.316
CH       3114.316
CH       3114.353
Y2       3114.483
Cr1      3114.483
Fe2      3114.673
OH       3114.778
Fe1      3115.043
Cr2      3115.283
Fe2      3115.353
Mn1      3115.468
Fe2      3115.468
Fe1      3115.668
Cr2      3115.668
Cr2      3115.668
Fe1      3115.883
Fe1      3116.263
Fe1      3116.393
Fe1      3116.503
Fe1      3116.633
Fe2      3116.633
Ni1      3116.727
Cr2      3116.727
CH       3116.917
CH       3116.982
OH       3117.037
OH       3117.201
Cr2      3117.249
Ti1      3117.432
Fe1      3117.662
Ti2      3117.662
OH       3117.768
OH       3117.890
Ti1      3117.890
Ti1      3118.141
Cr2      3118.141
Co1      3118.253
V2       3118.390
Ni1      3118.557
Cr2      3118.656
Ti2      3118.827
Fe1      3119.035
V2       3119.351
Fe1      3119.504
OH       3119.678
CH       3119.678
Cr1      3119.678
Ti1      3119.678
Ti2      3119.802
OH       3120.012
Fe2      3120.012
Co1      3120.092
Fe1      3120.237
Cr2      3120.372
Fe1      3120.430
OH       3120.602
V2       3120.732
Zr1      3120.732
Fe1      3120.877
Cr2      3121.081
V2       3121.160
Co1      3121.419
Ti2      3121.604
Co1      3121.604
OH       3121.783
Fe1      3121.783
Cr2      3121.859
OH       3121.859
Cr2      3121.969
Ti2      3122.079
OH       3122.219
CH       3122.219
Fe1      3122.317
CH       3122.317
OH       3122.570
OH       3122.570
Cr2      3122.570
Fe1      3122.664
Au1      3122.784
V2       3122.909
OH       3122.949
Ti1      3123.092
Fe1      3123.349
OH       3123.443
Fe1      3123.561
Rh1      3123.698
Ti1      3123.778
OH       3123.959
Fe1      3124.097
OH       3124.638
OH       3124.803
Ge1      3124.803
CH       3124.918
OH       3124.918
Cr2      3124.998
Cr2      3125.053
CH       3125.053
V2       3125.288
Cr2      3125.467
Fe1      3125.667
Fe1      3125.667
Fe1P     3125.667
Zr2      3125.920
Fe1      3126.207
V2       3126.207
OH       3126.332
OH       3126.472
CH       3126.617
OH       3126.617
OH       3126.617
Fe1      3126.847
OH       3127.047
Co1      3127.247
OH       3127.362
Nb2      3127.491
OH       3127.671
CH       3127.671
Ti1      3127.671
CH       3127.846
OH       3128.086
OH       3128.086
Sc2      3128.289
OH       3128.289
OH       3128.521
OH       3128.521
Cr2      3128.706
OH       3128.776
Y2       3128.776
Fe1      3128.897
Co1      3129.007
Fe2      3129.007
Fe1      3129.107
Zr2      3129.177
Fe1      3129.177
Ni1      3129.320
Fe1      3129.320
OH       3129.532
Zr2      3129.767
Y2       3129.947
OH       3130.137
Ti1      3130.137
V2       3130.267
OH       3130.267
Be2      3130.414
OH       3130.567
Fe2      3130.567
Ti2      3130.795
Ti1      3130.795
Nb2      3130.795
Be2      3131.058
Cr1      3131.236
Tm2      3131.236
OH       3131.446
OH       3131.526
Cr2      3131.526
Cr2      3131.526
Fe2      3131.708
Ni1      3131.708
Co1      3131.806
Cr2      3132.055
OH       3132.189
Mn1      3132.288
Fe1      3132.521
Fe1      3132.635
Cr1      3132.821
Fe2      3133.066
Sc2      3133.066
OH       3133.216
V2       3133.335
Zr2      3133.491
Nd2      3133.590
Fe1P     3133.966
OH       3133.966
Fe1      3134.116
Ni1      3134.116
OH       3134.337
Cr2      3134.337
Fe1      3134.396
OH       3134.541
OH       3134.541
OH       3134.626
OH       3134.716
Hf2      3134.716
V2       3134.937
Ti1      3135.046
Y2       3135.181
Fe2      3135.356
Cr2      3135.356
Fe1      3135.453
Fe1      3135.589
Cr2      3135.706
Fe1      3135.870
Ca1      3136.015
Fe1P     3136.085
OH       3136.195
Fe1      3136.195
CH       3136.345
V2       3136.506
OH       3136.590
Cr2      3136.707
Co1      3136.707
OH       3136.890
Co1      3137.025
OH       3137.025
Cr2      3137.100
Co1      3137.330
Co1      3137.445
Cr2      3137.560
OH       3137.710
Co1      3137.765
OH       3137.765
OH       3137.896
V2       3138.076
OH       3138.076
Cr1      3138.206
Cr1      3138.306
Fe1      3138.406
Fe1      3138.518
Zr2      3138.674
Fe1P     3139.106
OH       3139.164
CH       3139.306
Fe1      3139.486
Fe1      3139.666
V2       3139.761
Sc2      3139.761
OH       3139.761
Fe1      3139.937
Co1      3139.937
Cr2      3139.937
Cr2      3140.209
Fe1      3140.388
OH       3140.511
OH       3140.757
Ca1      3140.757
CH       3141.106
Dy2      3141.106
Ca1      3141.181
Ti1      3141.513
V2       3141.513
Ti1      3141.666
Cr2      3141.801
OH       3141.908
OH       3142.021
OH       3142.156
V2       3142.156
Fe2      3142.224
Fe1      3142.470
V2       3142.470
OH       3142.511
Mn1      3142.676
Cr2      3142.731
Fe1      3142.897
OH       3143.016
Ti1P     3143.156
Fe1      3143.242
Ti1      3143.336
V2       3143.486
CH       3143.486
CH       3143.486
CH       3143.575
CH       3143.575
Ti2      3143.764
CH       3143.764
OH       3143.764
CH       3143.896
CH       3143.896
Cr2      3143.896
CH       3143.996
Fe1      3143.996
CH       3144.116
CH       3144.236
CH       3144.236
CH       3144.236
CH       3144.236
CH       3144.326
OH       3144.326
CH       3144.453
Fe1      3144.501
CH       3144.501
CH       3144.629
CH       3144.629
V2       3144.737
Fe2      3144.737
CH       3144.925
Fe1      3144.925
Fe1      3145.091
Cr2      3145.091
CH       3145.091
Ni1      3145.136
V2       3145.369
V2       3145.369
OH       3145.526
Ni1      3145.725
Cr2      3145.791
CH       3145.791
CH       3145.791
V2       3145.976
V2       3146.256
Fe1      3146.301
Fe1      3146.466
CH       3146.598
CH       3146.598
OH       3146.598
Fe2      3146.756
OH       3146.934
Co1      3147.068
Cr2      3147.235
Cr2      3147.235
Fe1      3147.267
OH       3147.267
OH       3147.447
OH       3147.447
Fe1      3147.599
CH       3147.599
Fe1      3147.784
Ti2      3148.042
Mn1      3148.168
OH       3148.307
OH       3148.440
Fe1      3148.440
Cr1      3148.440
Fe1      3148.642
Cr2      3149.122
Co1      3149.317
Fe1      3149.497
OH       3149.852
Cr2      3149.852
OH       3149.898
OH       3150.077
Cr2      3150.077
Fe1P     3150.229
Fe1      3150.307
OH       3150.307
CH       3150.417
Co1      3150.652
Ca1      3150.747
Co1      3150.832
OH       3151.005
Ti1      3151.097
Ni1      3151.237
Ca1      3151.237
Fe1      3151.352
V2       3151.352
Ca1      3151.642
Fe1      3151.863
OH       3152.117
Ti2      3152.262
OH       3152.262
OH       3152.457
Co1      3152.737
CH       3152.737
Cr1      3152.857
OH       3152.957
OH       3152.957
Fe1      3153.058
Fe1      3153.058
Fe1      3153.191
OH       3153.191
Fe1      3153.319
Cr1      3153.568
Ti1      3153.568
Fe1      3153.751
Fe1      3154.120
Fe2      3154.200
Ti2      3154.200
Fe1      3154.420
OH       3154.493
Fe1      3154.493
Ni1      3154.595
OH       3154.595
OH       3154.643
Co1      3154.788
Cr1      3155.130
Fe1      3155.130
Fe1      3155.290
V2       3155.405
CH       3155.622
Ti2      3155.658
Zr2      3155.658
Fe1P     3155.795
CH       3155.905
Fe2      3155.940
OH       3156.190
Fe1      3156.272
Fe1      3156.450
CH       3156.565
Pt1      3156.565
CH       3156.727
OH       3156.845
CH       3156.916
Fe1      3157.031
Zr2      3157.031
OH       3157.143
Fe1P     3157.143
Fe1      3157.294
Ti2      3157.411
OH       3157.501
CH       3157.634
CH       3157.751
OH       3157.751
Fe1      3157.882
V2       3157.882
Fe1      3157.996
Cr2      3158.049
Mo1      3158.191
Fe2P     3158.351
CH       3158.403
OH       3158.521
CH       3158.633
Co1      3158.783
CH       3158.783
Ca2      3158.886
