 CrI       8786.96   24 0    296          A183      4.
 P I       8787.6    15 0 F  1
 TiI       8787.81   22 0 F  17
 TiII      8789.70   22 1 F  29
 FeI       8790.62   26 0    1267         F282     10. n
 SiI       8790.88   14 0 *  79           A186      4. w
 SiI       8791.28   14 0    79           A186      5. w
 CrII      8792.09   24 1 F  18
 FeI       8792.49   26 0 F  24
 FeI       8793.376  26 0    1172         E262    120.
 FeI       8794.80   26 0 F  25
 NaI       8796.     11 0 F  27           F
 FeI       8796.42   26 0    1266         F282      2.
 FeI       8798.05   26 0 P  1286                      sol
 TiII      8798.79   22 1 F  33
 ZrII      8798.82   40 1 F  26
 TiI       8799.09   22 0 F  2
 P I       8799.1    15 0 F  1
 FeI       8801.78   26 0 P  956
 FeI       8804.624  26 0    106          E262     10.
 FeI       8805.21   26 0 P  1265                      sol
 MgI       8806.7032 12 0    7            A295      2. :
 MgI       8806.7358 12 0    7            A295      2. :
 MgI       8806.7678 12 0    7            A295     10. :
 FeI       8808.17   26 0 P  1267                   4. n
 TiI       8808.47   22 0 F  17
 NiI       8809.47   28 0    200          A282     30.
 FeI       8814.50   26 0 P  1330                      sol
 V IV      8815.9    23 3 F  1
 FeI       8816.86   26 0 P  1271                      sol
 CoI       8819.11   27 0    203          A 56    100.
 TiI       8819.39   22 0    68           D282      8.
 FeI       8819.42   26 0 P  1266                      sol
 FeI       8819.48   26 0 P  1269                      sol
 O I       8820.45    8 0    37           A 98     15.
 TiI       8821.14   22 0    139          D282     12.
 AsI       8821.76   33 0    3            A273    150.
 FeI       8824.227  26 0    60           E262    250.
 CrII      8826.02   24 1 F  19
 FeI       8828.08   26 0 P  1269                      sol
 AlI       8828.91   13 0    15           D319      1.
 CoII      8830.3    27 1 F  1
 FeIII     8830.7    26 2 F  8
 CrII      8831.94   24 1 F  18
 NiI       8832.31   28 0 F  7
 FeI       8834.04   26 0 P  1050                      sol
 CrI       8835.67   24 0    142          A183     10.
 Y II      8835.85   39 1 ?A 30           A
 FeIII     8838.2    26 2 F  8
 FeI       8838.433  26 0    339          E262     30.
 AlI       8841.26   13 0    15           D319      3.
 NiI       8843.42   28 0 F  1
 FeI       8846.82   26 0    1267         F282      5.
 FeI       8848.25   26 0 P  1153
 FeI       8848.46   26 0 P  1214                      sol
 TiI       8848.50   22 0 F  17
 ZrII      8850.73   40 1 F  9
 FeII      8851.13   26 1 F  52
 TiI       8851.45   22 0 F  17
 FeI       8852.30   26 0 P  1318                      sol?
 NeI       8853.867  10 0    27           B277    700.
 AlII      8858.39   13 1    115          A319      1.
 AlII      8858.77   13 1    115          A319      0.5
 CrII      8858.94   24 1 F  18
 ZrII      8862.47   40 1 F  26
 NiI       8862.59   28 0    214          A282    100.
 H         8862.787   1 0 A  9            A
 FeI       8863.64   26 0    1283         F282      1. p?
 NeI       8865.759  10 0    8            B277    500.
 FeI       8866.961  26 0    1172         E262    150.
 FeI       8868.42   26 0    400          F282      3.
 FeI       8868.91   26 0 F  1
 AsI       8869.69   33 0    4            A273    100.
 ZrII      8872.37   40 1 F  8
 S I       8874.53   16 0    21           B129      9. :
 FeI       8876.13   26 0    1267         F282      2.
 NiI       8877.07   28 0    285          A282     10.
 FeI       8878.26   26 0 P  401                       sol
 FeI       8878.76   26 0 P  1050                      sol
 V II      8878.98   23 1 F  2
 S I       8880.70   16 0    21           B129      3. :
 S I       8882.47   16 0    21           B129      5. :
 SiI       8883.84   14 0    54           A186      4. w
 TiI       8884.12   22 0 F  2
 S I       8884.23   16 0    21           B129      7. :
 FeII      8885.66   26 1 F  42
 FeI       8887.10   26 0 P  1265                      sol
 FeII      8891.88   26 1 F  13
 FeI       8892.13   26 0 P  1302                      sol
 SiI       8892.97   14 0    54           A186     25. w
 FeI       8896.00   26 0 P  1153                      sol
 SiI       8898.97   14 0    79,86        A186      3. w
 SiI       8899.50   14 0    79           A186      3. w
 CrII      8899.71   24 1 F  16
 MnI       8901.0    25 0    56           A260      2. p?
 FeI       8902.94   26 0 P  1266                      sol
 FeI       8905.99   26 0 P  1302                      sol
 ZrII      8909.40   40 1 F  2
 AlI       8912.88   13 0    14           D319      1.
 ClI       8912.88   17 0    13           A182     40.
 FeI       8916.26   26 0    32           F282      1.
 SeI       8918.88   34 0    1            A189     25.          9.71
 NeI       8919.50   10 0    27           D276    300.
 FeI       8919.95   26 0    1301         F282     10.
 FeI       8920.02   26 0 P  1261                      mFeI
 ZrIII     8921.0    40 2 F  5
 FeI       8922.66   26 0 P  1298                      sol
 AlI       8923.56   13 0    14           D319      2.
 MgI       8923.8    12 0    25           D261     20.
 SiI       8925.55   14 0    54           A186      8. w
 CrI       8925.75   24 0    142          A183     10.
 MnI       8926.06   25 0    56           A260     15. n
 FeI       8929.04   26 0    1301         F282      5.
 MnI       8929.72   25 0    56           A260     60. n
 CrII      8929.91   24 1 F  18
 TiI       8930.70   22 0 F  17
 FeII      8931.47   26 1 F  49
 FeI       8931.78   26 0 P  507                       sol
 FeI       8943.00   26 0    338          F282      2.
 CsI       8943.50   55 0    1            A259   2000. R
 NaI       8943.6    11 0 F  26           F
 FeI       8945.204  26 0    1301         E262     20.
 FeI       8946.25   26 0    338          F282      1.
 CrI       8947.20   24 0    142          A183     35.
 ClI       8948.01   17 0    1            A182     50.
 SiI       8949.33   14 0    54           A186     15. w
 FeI       8950.20   26 0 P  1050                      sol
 ZrII      8954.34   40 1 F  9
 NiI       8954.65   28 0    200          A282      2.
 FeI       8956.26   26 0 P  1266                      sol
 FeI       8959.88   26 0 P  1320                      sol?
 NiI       8965.94   28 0    225          A282     50.
 FeI       8967.53   26 0 P  1286                      sol
 NiI       8968.20   28 0    284          A282     30.
 ZrII      8969.06   40 1 F  22
 TiI       8970.23   22 0 F  2
 CrII      8970.56   24 1 F  18
 FeI       8975.408  26 0    400          E262     10.
 CrI       8976.88   24 0    142          A183     25.
 FeI       8978.04   26 0 P  1266                      sol
 FeI       8978.17   26 0 P  713                       sol
 TiII      8979.34   22 1 P  100
 NiI       8982.35   28 0    213          A282      2.
 EuII      8983.71   63 1 F  1
 FeI       8984.87   26 0    1301         F282      3.
 NeI       8988.58   10 0    8            D276    200.
 TiI       8989.44   22 0    138          D282     12.
 FeI       8994.62   26 0 P  622                       sol
 FeI       8999.561  26 0    339          E262    200.
 SeI       9002.00   34 0    1            A189     15.
 FeI       9006.72   26 0    1261         F282      1.
 FeI       9008.37   26 0    1329         F282      2.
 SiI       9009.04   14 0 *  91           A186      5. nl
 CrI       9009.95   24 0    187          A183    100.
 FeI       9010.55   26 0    202          F282      2.
 CrII      9012.04   24 1 F  18
 FeI       9012.098  26 0    1301         E262     30.
 FeI       9013.90   26 0    106          F282      1.
 H         9014.911   1 0 A  9            A
 ZrI       9015.16   40 0    39           B282     20.
 CrI       9017.10   24 0    187          A183     75.
 FeI       9019.84   26 0    1301         F282      2.
 CrI       9021.69   24 0    187          A183     50.
 FeI       9024.47   26 0    1265         F282     15.
 FeI       9024.78   26 0 P  1297                      sol
 TiI       9027.32   22 0    138          D282     15.
 TiII      9027.90   22 1 P  100
 N I       9028.90    7 0    15           C160     50. :
 FeI       9030.67   26 0    338          F282      1.
 FeII      9033.45   26 1 F  13
 CrII      9033.73   24 1 F  16
 CrI       9035.86   24 0    142          A183     20.
 S I       9035.92   16 0    13           B129      6. :
 S I       9036.32   16 0    13           B129      4. :
 S I       9036.73   16 0    13           B129      2. :
 FeI       9036.74   26 0 P  1269                   1. :
 SeI       9038.65   34 0    1            A189     10.
 S I       9038.72   16 0    13           B129      3. :
 FeI       9038.84   26 0 P  400                       sol
 S I       9039.27   16 0    13           B129      3. :
 V II      9043.52   23 1 F  10
 ClI       9045.40   17 0    13           A182     40.
 FeII      9051.92   26 1 F  13
 FeI       9052.56   26 0 P  1342                   1. :
 ZrII      9058.16   40 1 F  2
 CrI       9059.74   24 0    165          A183      5.
 N I       9060.6     7 0    15           C160    350. :
 FeII      9061.33   26 1 P  71
 C I       9061.48    6 0    3            A185     15.
 FeI       9062.24   26 0    1301         F282      2.
 C I       9062.53    6 0    3            A185     10.
 HeI       9063.40    2 0    77           E275      6.
 SiI       9064.06   14 0    91           A186      0. wl
 S III     9069.4    16 2 F  1
 FeI       9070.42   26 0    1076,1300    F282      2.
 TiII      9071.07   22 1 F  35
 CrII      9072.86   24 1 F  24
 ClI       9073.15   17 0    12           A182     50.
 C I       9078.32    6 0    3            A185      6.
 FeI       9079.599  26 0    1172         E262      8.
 FeI       9080.48   26 0    1265,1298    F282      3. n
 FeI       9084.20   26 0 P  1076                   1. :
 MnI       9084.29   25 0    46           A260     30.
 FeI       9088.326  26 0    339          E262     50.
 C I       9088.57    6 0    3            A185      8.
 ZrII      9089.24   40 1 F  10
 FeI       9089.413  26 0    400          E262     30.
 TiI       9090.70   22 0    138          D282     25.
 FeI       9093.67   26 0 F  36
 C I       9094.89    6 0    3            A185     25.
 V II      9096.76   23 1 F  10
 FeI       9100.50   26 0    1264         F282      5. n
 SiI       9103.37   14 0 *  66           A186      3. w
 FeI       9103.64   26 0    1076         F282      1.
 NiVIII    9105.8    28 7 F  5
 FeI       9106.17   26 0 F  36
 NiI       9106.40   28 0    289          A282     30.
 V II      9106.60   23 1 F  25
 TiII      9108.42   22 1 F  32
 ZrII      9108.53   40 1 F  10
 C I       9111.85    6 0    3            A185     10.
 FeI       9112.25   26 0 P  1297                      sol
 FeII      9112.95   26 1 P  71
 MnI       9114.02   25 0    46           A260     50.
 FeII      9116.41   26 1 F  51
 FeI       9116.89   26 0 P  1265                      sol
 FeI       9117.10   26 0    338          F282      2.
 FeI       9118.888  26 0    338          E262     25.
 ClI       9121.10   17 0    1            A182     75.
 ArI       9122.9660 18 0    1            A277    500.
 AlII      9124.27   13 1    108          A319      0.5
 ClII      9125.8    17 1 F  1
 FeII      9133.63   26 1 F  42
 ScII      9134.50   21 1 F  1
 FeI       9136.73   26 0 F  36
 TiI       9137.01   22 0 F  15
 FeI       9140.15   26 0 P  622                       sol
 V II      9144.25   23 1 F  10
 FeI       9146.11   26 0    202          F282      3.
 FeI       9147.800  26 0    1301         E262      5. n
 CrI       9148.45   24 0    165          A183      6.
 NeI       9148.68   10 0    30           D276    600.
 TiII      9149.11   22 1 F  35
 NaI       9154.7    11 0 F  25           F
 FeI       9155.67   26 0 P  1301                   1. :
 O I       9156.02    8 0    41           A 98      4.
 FeI       9156.23   26 0 P  400                       sol
 FeI       9157.07   26 0 P  1268                   2.
 FeI       9157.08   26 0 P  1261                   2.
 FeI       9164.51   26 0    1263         U247      1. :
 V II      9165.30   23 1 F  10
 V II      9166.00   23 1 F  10
 MnI       9172.09   25 0    46           A260    100.
 FeI       9173.20   26 0 P  203                       sol
 FeI       9173.63   26 0 P  1300                   4. nd
 FeI       9173.83   26 0    622          U247      1. :
 P I       9175.85   15 0    3            A180      0.
 FeI       9178.57   26 0    1262         F282      1. n
 ZrII      9179.54   40 1 F  9
 TiI       9180.13   22 0 F  21
 V II      9183.58   23 1 F  9
 TiI       9189.22   22 0 F  15
 ScII      9191.34   21 1 F  1
 ClI       9191.67   17 0    1            A182     60.
 FeII      9196.26   26 1 F  51
 ClI       9197.49   17 0    14           A182     25.
 TiI       9199.44   22 0 F  15
 FeI       9199.52   26 0    1298         F282      2. n
 TiII      9199.54   22 1 F  35
 NeI       9201.76   10 0    30           D276    600.
 ZrII      9202.81   40 1 F  8
 FeI       9203.10   26 0 P  1298                      sol
 CrI       9208.29   24 0    165          A183     25.
 SiI       9208.55   14 0    66           A186      5. w
 ZrII      9208.72   40 1 F  8
 V II      9209.25   23 1 F  9
 FeI       9210.030  26 0    338          E262      6.
 HeI       9210.28    2 0    83           E275      6.
 S I       9212.91   16 0    1            B129     10. :
 FeI       9214.45   26 0    1264         F282      6.
 FeII      9214.85   26 1 P  71
 FeII      9216.20   26 1 F  51
 MgII      9217.4    12 1 P  1
 V II      9217.51   23 1 F  27
 FeI       9217.54   26 0    1298         F282      5. n
 NeI       9220.05   10 0    33           D276    400.
 NeI       9221.59   10 0    33           D276    200.
 CrII      9222.25   24 1 F  16
 CrII      9223.81   24 1 F  24
 ArI       9224.498  18 0    8            A277   1000.
 FeI       9225.55   26 0    1213         O280      1. :
 FeII      9226.60   26 1 F  13
 NeI       9226.67   10 0    30           D276    200.
 S I       9228.11   16 0    1            B129     10. :
 CrII      9228.60   24 1 F  24
 H         9229.017   1 0 A  8            A
 FeI       9233.15   26 0 P  1342                   1. :
 TiI       9235.10   22 0 F  15
 V II      9235.60   23 1 F  40
 S I       9237.49   16 0    1            B129     10. :
 SiI       9238.60   14 0    66           A186      2. n
 FeI       9242.32   26 0    1262         F282      2.
 MnI       9243.29   25 0    46           A260    150.
 MgII      9243.4    12 1 P  1
 TiI       9245.82   22 0 F  15
 FeI       9246.54   26 0    203          F282      2.
 FeI       9248.13   26 0 P  1338                      sol
 FeI       9248.80   26 0 P  1285                      sol
 AlII      9249.41   13 1    117          A319      1.
 TiI       9251.37   22 0 F  21
 TiII      9252.67   22 1 P  100
 V II      9253.44   23 1 F  9
 FeI       9253.72   26 0 P  1261                      sol
 SiI       9254.59   14 0                 A186      4. n
 Y II      9255.10   39 1 F  5
 MgI       9256.0    12 0    27           D261    200. Nl
 V II      9256.51   23 1 F  9
 FeI       9258.30   26 0    1172         E262     20.
 TiI       9258.83   22 0 F  15
 FeI       9259.05   26 0    1263         F282     15.
 O I       9260.88    8 0    8            A 98     14.
 O I       9262.73    8 0    8            A 98     15.
 CrI       9263.97   24 0    165          A183     20.
 O I       9265.99    8 0    8            A 98     16.
 AsI       9267.29   33 0    3            A273     25.
 FeII      9267.54   26 1 F  13
 V II      9268.77   23 1 F  10
 CrII      9273.10   24 1 F  29
 CrII      9274.58   24 1 F  16
 CrII      9274.68   24 1 F  29
 ZrI       9276.89   40 0    39           B282     25.
 V II      9279.59   23 1 F  10
 TiI       9281.86   22 0 F  15
 V II      9282.92   23 1 F  27
 ScII      9285.20   21 1 F  1
 AlII      9286.578  13 1    64           A319      1.
 AlII      9286.794  13 1    64           A319      2.
 AlII      9288.145  13 1    64           A319      3.
 TiI       9288.45   22 0 F  15
 AlII      9288.550  13 1    64           A319      2.
 ClI       9288.82   17 0    11           A182     60.
 FeI       9289.39   26 0 P  1298                      sol
 CrI       9290.44   24 0    29           A183     50.
 AlII      9290.649  13 1    64           A319      6.
 AlII      9290.747  13 1    64           A319      5.
 ZrII      9291.03   40 1 F  9
 V II      9292.19   23 1 F  25
 CrI       9294.17   24 0    29           A183     20.
 FeI       9294.66   26 0    1301         F282      2.
 FeI       9297.14   26 0 P  1247                      sol
 FeI       9298.05   26 0 P  1262                      sol
 AsI       9300.62   33 0    5            A273     50.
 NeI       9300.85   10 0    33           D276    600.
 P I       9304.88   15 0    3            A180      3.
 ZrIII     9307.5    40 2 F  5
 FeI       9307.94   26 0    1297         F282      2.
 TiI       9308.03   22 0 F  21
 CrI       9313.55   24 0    80           A183      8.
 V II      9313.72   23 1 F  9
 NeI       9313.98   10 0    33           D276    300.
 FeI       9318.13   26 0    1263         F282      3.
 SiI       9318.24   14 0    66           A186      4.
 Y II      9324.01   39 1 F  5
 FeI       9324.07   26 0    1300         O280      1. :
 TiIII     9324.8    22 2 F  2
 NeI       9326.52   10 0    36           D276    600.
 FeI       9328.64   26 0 P  1261                      sol
 AlII      9331.546  13 1    56           A319      3.
 AlII      9331.979  13 1    56           A319      2.
 FeI       9333.94   26 0    1297         F282      2.
 FeI       9335.27   26 0 P  1338                      sol
 CoII      9336.2    27 1 F  1
 MnI       9336.47   25 0    58           A260     40. n
 CrII      9337.40   24 1 F  23
 CrII      9342.24   24 1 F  23
 FeI       9343.40   26 0    1300         F282      3.
 CrII      9343.41   24 1 F  23
 HeII      9344.93    2 1 A  6            A
 LaII      9346.69   57 1    152          A258     15.
 ZrIII     9349.2    40 2 F  5
 FeI       9350.46   26 0    1171         E262     10.
 ArI       9354.218  18 0    8            A277    200.
 V II      9356.40   23 1 F  27
 V II      9358.90   23 1 F  9
 FeI       9359.420  26 0    203          E262      3.
 CrI       9362.06   24 0    80           A183     10.
 FeI       9362.370  26 0    106          E262      4.
 CrII      9364.08   24 1 F  16
 FeI       9370.57   26 0 P  338
 FeI       9372.900  26 0    202          E262      6.
 NeI       9373.28   10 0    33           D276    200.
 FeI       9375.14   26 0 P  400
 ZrII      9376.93   40 1 F  2
 NiII      9377.33   28 1 F  1
 ZrII      9377.83   40 1 F  24
 CrII      9381.78   24 1 F  23
 FeI       9382.93   26 0 P  1284                   3. n
 FeI       9383.40   26 0 P  1285                      sol
 NiI       9385.62   28 0    225          A282     10.
 CrII      9386.74   24 1 F  23
 N I       9386.79    7 0    7            A 93      0.
 FeI       9386.96   26 0 F  12
 CrII      9388.12   24 1 F  23
 FeI       9388.28   26 0    1263         F282      3. n
 FeI       9392.77   26 0 P  1262                      sol
 N I       9392.80    7 0    7            A 93      1.
 EuII      9392.85   63 1 F  1
 SiI       9393.40   14 0    72           A186      2. w
 ClI       9393.81   17 0    1            A182     50.
 FeI       9394.71   26 0    1264         F282      3. n
 V II      9395.23   23 1 F  9
 NiI       9396.57   28 0                 A282     20.
 TiII      9398.59   22 1 F  21
 FeII      9399.02   26 1 F  13
 FeI       9401.09   26 0    1297         F282     10. n
 FeII      9403.36   26 1 P  71
 FeI       9404.80   26 0 P  1264                      sol?
 TiII      9405.71   22 1 F  21
 C I       9405.77    6 0    9            A185     20.
 FeI       9409.55   26 0 P  1296                      sol
 FeI       9410.15   26 0 P  1298                   1. n
 S I       9413.46   16 0    18           B129      8. :
 SiI       9413.59   14 0    14           A186    200.
 FeI       9414.14   26 0    1298         F282     20. n
 FeI       9415.04   26 0 P  1297
 MgI       9415.5    12 0    38           D261     10. nl
 SiI       9421.82   14 0    72           A186      4.
 S I       9421.93   16 0    18           B129      8. :
 FeI       9423.07   26 0 P  1300                      sol
 NeI       9425.38   10 0    36           D276    500.
 CrII      9427.18   24 1 F  23
 TiIII     9428.3    22 2 F  2
 MnI       9429.58   25 0    57           A260     30. n
 FeI       9430.08   26 0                 E262      3.
 CrII      9432.18   24 1 F  23
 FeI       9433.29   26 0 P  1292                      sol
 S I       9437.11   16 0 *  18           B129      8. :
 FeI       9437.91   26 0    1171         F282      2.
 Y II      9442.77   39 1 F  5
 FeI       9443.98   26 0    1298         F282     10. n
 FeIII     9444.2    26 2 F  12
 CrI       9444.36   24 0    29           A183      5.
 CrI       9447.00   24 0    29           A183     50.
 ClI       9452.06   17 0    13           A182     75.
 FeI       9452.45   26 0    1263,1292    F282      2.
 V II      9454.15   23 1 F  9
 FeI       9454.24   26 0    1298         F282      4. n
 CrII      9457.95   24 1 F  23
 NeI       9459.21   10 0    38           D276    300.
 N I       9460.66    7 0 P  7                     25. :
 FeI       9462.97   26 0    1263         F282      2.
 HeI       9463.57    2 0    67           C319     60.
 NaI       9466.0    11 0 P  24
 FeII      9470.93   26 1 F  13
 MnI       9476.57   25 0    57           A260      4. n
 FeI       9482.82   26 0 P  1319                      sol?
 FeI       9485.93   26 0 P  622
 NeI       9486.680  10 0    8            B277    500.
 ClI       9486.89   17 0    1            A182     25.
 TiIII     9487.4    22 2 F  2
 O I       9487.49    8 0    47           A 98      6.
 XeII      9487.5    54 1 F  1                                 21.1
 TiIII     9488.3    22 2 F  2
 ZrII      9490.96   40 1 F  8
 CrII      9491.15   24 1 F  29
 ZrII      9496.60   40 1 F  27
 O I       9498.04    8 0    47           A 98      8.
 O I       9499.39    8 0    46           A 98      0.
 MnI       9502.12   25 0    58           A260      8. n
 SiI       9505.28   14 0    72           A186      5.
 O I       9505.67    8 0    46           A 98      5.
 TiI       9506.04   22 0    312          D282     25.
 TiI       9508.49   22 0    312          D282     20.
 TiI       9510.81   22 0    312          D282     12.
 TiI       9511.55   22 0    312          D282     10.
 TiI       9511.80   22 0    312          D282      8.
 CrII      9512.58   24 1 F  16
 FeI       9513.24   26 0    1298         E262     10. n
 FeII      9513.87   26 1 F  41
 HeI       9516.51    2 0    76           C319     30.
 HeI       9516.66    2 0    76           C319     30.
 FeII      9517.76   26 1 F  52
 NiI       9520.06   28 0    224          A282    100.
 O I       9522.01    8 0    45           A 98      4.
 V II      9522.24   23 1 F  32
 P I       9525.78   15 0    3            A180     30.
 HeI       9526.17    2 0    82           E275     10.
 FeI       9527.73   26 0 P  1297                   1.
 HeI       9529.27    2 0    86           E275      4.
 FeI       9529.31   26 0                 F282      2. n
 FeI       9531.22   26 0 P  1292                      sol
 S III     9532.1    16 2 F  1
 NeI       9534.17   10 0    38           D276    500.
 ZrII      9534.75   40 1 F  14
 MnI       9535.72   25 0    57           A260      5. n
 ZrIII     9543.3    40 2 F  5
 D         9543.376   1 0 A  2            A
 TiI       9544.00   22 0 F  28
 H         9545.974   1 0 A  8            A
 TiI       9546.07   22 0    32           D282     50.
 ZrI       9547.26   40 0    39           B282     25.
 NeI       9547.40   10 0    38           D276    300.
 FeI       9550.90   26 0    1263         F282      2.
 FeI       9556.56   26 0    622          F282      1.
 CoVII     9558.5    27 6 F  5
 P I       9563.45   15 0    2            A180     12.
 NiVIII    9565.8    28 7 F  5
 CrI       9568.58   24 0    29           A183      4.
 FeI       9569.960  26 0    1296         E262     40. n
 SiI       9570.08   14 0    42,65        A186      4.
 V II      9570.24   23 1 F  9
 CrI       9571.76   24 0    29           A183     25.
 FeI       9573.65   26 0 P  1297                      sol
 CrI       9574.25   24 0    29           A183     50.
 V I       9582.28   23 0    106          A264      6. np
 ZrII      9582.55   40 1 F  9
 ClI       9584.77   17 0    1            A182     50.
 SiI       9585.72   14 0    7            A186      4.
 CrII      9590.94   24 1 F  16
 ClI       9592.20   17 0    11           A182     75.
 P I       9593.54   15 0    2            A180     25.
 TiIII     9594.5    22 2 F  2
 TiI       9595.12   22 0 F  28
 K I       9595.60   19 0    10           E 88     50. NlW
 V II      9595.85   23 1 F  32
 K I       9597.76   19 0    10           E 88     20. NlW
 AsI       9597.94   33 0    3            A273    100. :
 TiI       9599.53   22 0    32           D282     50.
 FeI       9602.07   26 0    1283         F282      2.
 C I       9603.09    6 0    2            A185      0.
 HeI       9603.50    2 0    71           E275      6.
 ZrII      9607.90   40 1 F  8
 MnI       9608.56   25 0    60           A260    100. n
 FeIII     9608.6    26 2 F  12
 FeI       9608.89   26 0 P  1285                      sol?
 P I       9608.97   15 0    2            A180      3.
 V I       9611.60   23 0    106          A264     80.
 V I       9614.68   23 0    106          A264     50.
 FeI       9619.74   26 0 F  12
 C I       9620.86    6 0    2            A185      1.
 FeI       9620.93   26 0 P  737                       sol
 TiI       9622.68   22 0 F  28
 GeI       9625.72   32 0    7            A188     35.
 HeI       9625.80    2 0    90           E275      3.
 CrI       9626.30   24 0    80           A183      4.
 FeI       9626.562  26 0    1296         E262     30. n
 ClI       9632.37   17 0    12           A182     20.
 MgII      9633.0    12 1 P  15
 MnI       9633.02   25 0    58           A260      4. p?
 S I       9633.78   16 0 *  17           B129      5. :
 FeI       9634.22   26 0    1296         F282      5.
 CrV       9635.9    24 4 F  4
 FeI       9636.69   26 0    1212         Y 74      1. :
 FeI       9637.55   26 0                 F282      2.
 TiI       9638.28   22 0    32           D282    100.
 CoII      9639.4    27 1 F  1
 CaI       9639.40   20 0 P  55
 TiII      9642.42   22 1 F  21
 V II      9644.96   23 1 F  25
 TiI       9647.40   22 0    32           D282     50.
 S I       9649.94   16 0    17           B129     12. :
 TiII      9649.94   22 1 F  21
 CrII      9651.02   24 1 F  17
 FeII      9652.70   26 1 F  13
 FeI       9653.143  26 0    1247         E262     20.
 LaII      9657.00   57 1    60           A258     20.
 FeI       9657.30   26 0    1296         F282      4.
 ArI       9657.7841 18 0    3            A277   1500.
 C I       9658.49    6 0    2            A185      2.
 FeI       9658.94   26 0    1292         F282      3.
 TiI       9661.42   22 0    194          D282     10.
 CaI       9663.58   20 0 P  55
 CaI       9664.29   20 0 P  55
 NeI       9665.426  10 0    8            D276   1000.
 FeI       9666.59   26 0                 F282      2.
 CrI       9667.20   24 0    29           A183     25.
 V I       9668.9    23 0    106          A264      3. p?
 ZrII      9670.04   40 1 F  24
 CrI       9670.48   24 0    29           A183     50.
 ZrII      9670.87   40 1 F  27
 ZrIII     9671.2    40 2 F  5
 S I       9672.34   16 0    17           B129     10. :
 FeI       9673.16   26 0    580          F282      1. n
 TiI       9674.66   22 0 F  28
 TiI       9675.55   22 0    32           D282     90.
 CaI       9676.25   20 0 P  55
 FeI       9676.42   26 0    1345         F282      1.
 MnI       9676.50   25 0    60           A260     40.
 O I       9677.41    8 0    58           A 98      1.
 S I       9680.80   16 0    17           B129     10. :
 TiI       9681.84   22 0 F  28
 FeII      9682.13   26 1 F  41
 FeI       9683.57   26 0    1337         F282      1.
 MnI       9684.9    25 0    60           A260     15.
 MnI       9686.3    25 0                 A260     15.
 CrII      9686.70   24 1 F  16
 CaI       9688.60   20 0 P  55
 TiI       9688.86   22 0    32           D282     30.
 NiI       9689.35   28 0    295          A282      3.
 SiI       9689.41   14 0    65           A186      8. w
 TiI       9690.62   22 0    194          D282      2.
 V I       9691.58   23 0    106          A264     40.
 S I       9693.68   16 0    20           B129     10. :
 FeI       9693.69   26 0    1292         F282      1.
 EuII      9694.01   63 1 F  1
 S I       9697.33   16 0    17           B129      8. :
 TiI       9697.42   22 0 F  28
 FeI       9699.70   26 0    1292,1299    F282      6. n
 FeIII     9701.3    26 2 F  11
 CaI       9701.81   20 0 P  55
 ClI       9702.35   17 0    1            A182     40.
 HeI       9702.66    2 0    75           E275     10.
 TiI       9702.86   22 0    248          D282      3.
 ZrII      9704.10   40 1 F  9
 TiI       9705.64   22 0    32           D282     80.
 TiIII     9706.8    22 2 F  2
 NiI       9710.21   28 0 P  285
 TiI       9717.00   22 0    248          D282     10.
 TiI       9718.96   22 0    124          D282     25.
 TiI       9720.20   22 0 F  20
 TeI       9722.88   52 0    1            A189    100.          8.96
 TiI       9728.36   22 0    32           D282     60.
 CrI       9730.32   24 0    226          A183     25.
 FeI       9731.40   26 0 F  23
 V II      9733.52   23 1 F  16
 CrI       9734.52   24 0    29           A183     50.
 P I       9734.74   15 0    2            A180     20.
 V I       9738.50   23 0    106          A264     15.
 SiI       9738.60   14 0                 A186      6. w
 FeI       9738.624  26 0    1296         E262    200.
 S I       9739.74   16 0    20           B129      8. :
 O I       9741.49    8 0    57           A 98      4.
 S I       9741.93   16 0    20           B129      5. :
 HfII      9742.28   72 1 ?A 66           A
 TiI       9743.60   22 0    32           D282     50.
 ClI       9744.33   17 0    10           A182     30.
 TiI       9746.86   22 0    248          D282     15.
 FeI       9747.24   26 0    1209         F282      2.
 P I       9750.73   15 0    2            A180     25.
 CoVII     9752.5    27 6 F  5
 CrI       9752.84   24 0    80           A183      4.
 FeI       9753.129  26 0    1247         E262     10.
 FeII      9755.81   26 1 F  50
 SiI       9758.08   14 0    65           A186      2. n
 O I       9760.65    8 0    56           A 98      5.
 FeI       9763.450  26 0    1296         E262     15.
 FeI       9763.913  26 0    1292         E262     15.
 FeI       9764.40   26 0 P  1348                      sol
 SiI       9768.27   14 0    7            A186      5. w
 SiI       9770.10   14 0                 A186      4. w
 TiI       9770.28   22 0    32           D282     40.
 FeI       9771.06   26 0 P  1211                      sol
 ZrII      9774.53   40 1 F  14
 FeI       9775.94   26 0 F  35
 TiI       9778.67   22 0 F  28
 FeI       9778.70   26 0 F  12
 TiI       9783.30   22 0    32           D282     40.
 TiI       9783.59   22 0    32           D282     20.
 FeI       9783.96   26 0    1295         F282      3.
 ArI       9784.5010 18 0    8            A277   1000.
 TiI       9786.00   22 0 F  28
 FeI       9786.62   26 0    1171         F282      2.
 TiI       9787.67   22 0    32           D282     50.
 SiI       9789.24   14 0    65           A186      2. n
