CoI       4121.318  (  28)[A60] {F2V-K2Iab}
FeI       4121.806  ( 356)[B5] {F0-F5V}
FeI       4122.522  ( 356)[J4] {F0-F5V}
FeII      4122.638  (  28)[A4] {F0IV-G0II;A0Ib-G0Ia}
V I       4123.566  (  27)[C60] {K2Ib-M2Ia}
V I       4124.072  (  52)[C5] {K0Ib-M2Iab}
FeI       4127.612  ( 357)[B7] {F0-F5V}
SiII      4128.053  (   3)[A8] {B2V-G0Ia}
V I       4128.071  (  27)[C60] {K0Ib-M2Ia}
FeII      4128.735  (  27)[A3] {A0Ib-G0Ia}
SiII      4130.884  (   3)[A10] {B2V-G0Ia}
FeI       4132.060  (  43)[B25] {A0V-K1IV;G0III-M2Ia}
CrII      4132.41   (  26)[A7] {F0-F5V}
FeI       4132.903  ( 357)[J8] {F2-K3II;G0Ib-K2Iab}
FeI       4134.681  ( 357)[B12] {A0V-K1IV;G0III-M2Ia}
FeI       4143.418  ( 523)[J15] {F0-G5V;F0-K0II;F0Ib-K5Ia}
HeI       4143.759  (  53)[B(2)] {O9V-B9Ia}
FeI       4143.871  (  43)[B30] {A0V-M2Ia}
CrII      4145.77   ( 162)[A25] {A4-F5V}
FeI       4147.673  (  42)[B10] {G5V-M2Ia}
ZrII      4149.22   (  41)[A75] {A0-F8Ib}
FeI       4149.372  ( 694)[J5n] {K5-M2III}
FeI       4152.172  (  18)[J4] {A0V-G0IV;F0-G5III;K0Ib-M2Ia}
C III     4152.43   (  21)[A3] {O9-B1V}
O II      4153.302  (  19)[A7] {B2-B7IV;B2Ib-B9Iab}
FeI       4153.906  ( 695)[J10n] {F2-K0II;G0-K2Ib}
FeI       4154.502  ( 355)[J12] {F0-G5V;A0-A9III;F2-K0II;G0-K2Ib}
FeI       4154.812  ( 694)[J9n] {F2-K0II;G0-K2Ib}
C III     4156.50   (  21)[A4] {O9-B1V}
O II      4156.54   (  19)[B3] {B2-B9Ib}
FeI       4156.803  ( 354)[B12] {F2V-K2Ib}
FeI       4157.788  ( 695)[J8n] {F2-K0II;G0-K2Ib}
FeI       4158.798  ( 695)[J5n] {A0-G0IV;F0-G5III;F2-K0II;G0-K2Ib}
ZrII      4161.20   (  42)[A20] {A0Ib-G0Ia}
FeI       4161.488  ( 422)[V(1)] {A4-A7V}
TiII      4161.524  (  21)[B1] {G5-K5V;G5-K5III;K0-K3II}
S II      4162.698  (  44,65)[A10] {B2-B5V;B2-B9Ib}
C III     4162.80   (  21)[A5] {O9-B1V;O9-B3II}
TiII      4163.644  ( 105)[A40] {A0-G0IV;F0-G5III;A0Ib-G0Ia}
S II      4165.11   (  64)[A1] {B2-B9Ib}
HeI       4168.971  (  52)[D(1)] {O9V-B9Ia}
FeI       4170.906  ( 482)[B5] {F0V-K5III;K0II-M2Ia}
N II      4171.608  (  43)[A2n] {B2-B5V;B2Ib-B9Iab}
TiII      4171.897  ( 105)[A30] {A4-F5V;A0-A9III;A0Ib-G0Ia}
FeI       4172.126  ( 649)[J5] {G0III-M2Ia}
FeI       4172.749  (  19)[J4] {F2V-M2Ia}
FeI       4173.322  ( 355)[J2] {F0-K5V;K0II-M2Ia}
FeII      4173.450  (  27)[A8] {A0V-K5Ia}
FeI       4173.926  (  19)[J2] {G5V-K5III;K0II-M2Ia}
S II      4174.042  (  64)[A4] {B2Ib-B9Iab}
S II      4174.300  (    )[A6] {B2-B9Ib}
FeI       4174.917  (  19)[J5] {G0V-M2Ia}
FeI       4175.640  ( 354)[B10] {G0V-M2Ia}
FeI       4176.571  ( 695)[J7n] {F2III-M2Ia}
Y II      4177.54   (  14)[A125] {A4-F5V;A0-G0III;A0Ib-G0Ia}
FeI       4177.597  (  18)[J4] {F2V-M2III;G0Ib-M2Ia}
V II      4178.390  (  25)[A60] {A0Ib-G0Ia}
FeII      4178.855  (  28)[A8] {A0Ib-G0Ia}
CN        4179.            {G5-K5V;G5-K5III}
CrII      4179.43   (  26)[A12] {A4V-G5III}
FeI       4181.758  ( 354)[J15] {F0-G5V;F2-K0II;G0Ib-M2Ia}
FeI       4184.895  ( 355)[B10] {G5-K5V;G5-K5III;F2-K3II;G0-K0Ib}
O II      4185.456  (  36)[A8] {O9-B3II;O9-B3Ia}
FeI       4187.044  ( 152)[J20] {F2V-K0II;K0Ib-M2Ia}
C III     4187.05   (  18)[A10] {O9-B2V;O9III-B3II;O9-B3Ia}
FeI       4187.802  ( 152)[J20] {F2V-K0II;K0Ib-M2Ia}
O II      4189.788  (  36)[A10] {O9IV-B9II;O9Iab-B9Ia}
CoI       4190.712  (   1)[A20] {K0-M2V;G5-M2III;K0Ib-M2Iab}
FeI       4191.436  ( 152)[J15] {F2V-K0II;K0Ib-M2Ia}
FeI       4195.337  ( 693)[J5] {F5-G5V;F5-K0II;G0Ib-M2Ia}
FeI       4196.218  ( 693)[J4] {F5-G5V;F5-K0II;G0Ib-M2Ia}
CN        4197.            {G5-K5III}
FeI       4198.310  ( 152)[J20] {F0V-M2Ia}
FeI       4198.645  ( 693)[J4] {G0Ib-M2Ia}
FeI       4199.098  ( 522)[J20] {G0V-M2Ia}
HeII      4199.83   (   3)[A-] {O9-B3V;O9III-B3II;O9-B2Ib;O9-B3Ia}
N III     4200.02   (   6)[A6] {O9-B3V;O9-B3II;O9-B2Ib;O9-B3Ia}
FeI       4200.930  ( 689)[J3n] {K2Ib-M2Ia}
FeI       4202.031  (  42)[B30] {A0V-M2Ia}
V II      4202.350  (  25)[A150] {A0Ib-G0Ia}
FeI       4203.987  ( 355)[B10] {K0Ib-M2Ia}
V II      4205.080  (  37)[A250] {F0-F5V}
FeI       4206.702  (   3)[J3] {K2Ib-M2Ia}
FeI       4207.130  ( 352)[J4] {F5-G5V;G0-M2III;K0Ib-M2Ia}
FeI       4210.352  ( 152)[J15] {A0-G0IV}
SiIV      4212.44   (   5)[A(4)] {O9-B3V;O9-B3II;O9-B2Ib;O9-B3Ia}
SrII      4215.524  (   1)[A300r] {A0V-M2Ia}
CN        4216.            {K0-M2V;F2-K3II;K0Ib-M2Ia}
FeI       4216.186  (   3)[B8] {K0Ib-M2Ia}
S II      4217.23   (  44)[A3] {O9-B9Iab}
CaI       4226.728  (   2)[A500R] {A0V-M2Ia}
FeII      4233.167  (  27)[A11] {B2V-G8Ia}
FeI       4233.608  ( 152)[I18] {G0V-M2Ia}
FeI       4235.942  ( 152)[I25] {F0-K5V;G0IV-M2Ia}
FeI       4237.162  (    )[J2] {G5-K5V;K0II-M2Ia}
FeI       4238.027  ( 689,696)[J4] {K0II-M2Ia}
FeI       4238.816  ( 693)[I10n] {K0II-M2Ia}
FeI       4239.847  (  18,273)[J2] {F2V-G5IV;K0II-M2Ia}
CrII      4242.38   (  31)[A30] {F0-F5V}
CrII      4246.41   (  31)[A2] {F0-F5V}
ScII      4246.829  (   7)[A100] {A0V-G8Ia}
FeI       4247.432  ( 693)[I12] {F2-K0II;G0-K0Ib}
FeI       4248.228  ( 482)[J4] {F2-K0II;G0-K0Ib}
FeI       4250.125  ( 152)[J25] {A4-G5V;F2III-K0II;G0Ib-M2Iab}
FeI       4250.790  (  42)[B25] {A0V-M2Iab}
O II      4253.74   ( 101)[C4d] {O9-B3III;O9-B3Ia}
O II      4253.98   ( 101)[C4d] {O9-B3III;O9-B3II;O9-B2Ib}
CrI       4254.346  (   1)[C1000R] {F0-M2V;G0IV-M2Ia}
ZrII      4258.05   (  15)[A12] {A0Ib-G0Ia}
FeI       4258.320  (   3)[J2] {F0-F5V;K2Ib-M2Ia}
FeI       4260.479  ( 152)[H35] {F0V-M2Ia}
C II      4267.02   (   6)[A10] {B2V-B9Ia}
C II      4267.27   (   6)[A20] {B2V-B9Ia}
FeI       4271.159  ( 152)[J20] {A0-A9III;A0Ib-K5Ia}
FeI       4271.764  (  42)[B35] {A0V-M2Ia}
CrI       4274.803  (   1)[C800R] {G0V-M2Ia}
O II      4275.52   (  67)[B4n] {O9-B2Ib;O9-B3Ia}
CrII      4275.57   (  31)[A30] {A0-A3V}
O II      4275.90   (  68)[C0d] {O9-B3III;O9-B2Ib;O9-B3Ia}
O II      4276.21   (  68)[C0d] {O9-B3III;O9-B2Ib;O9-B3Ia}
O II      4276.71   (  54,67)[B1n] {O9-B2Ib;O9-B3Ia}
O II      4277.40   (  67,68)[B1n] {O9-B2Ib;O9-B3Ia}
O II      4277.90   (  67)[B1n] {O9-B2Ib;O9-B3Ia}
FeII      4278.128  (  32)[C(1)] {A4-A7V}
O II      4281.40   (  54)[B0n] {O9-B2Ib;O9-B3Ia}
O II      4282.82   (  54)[C2d] {O9-B2Ib;O9-B3Ia}
O II      4282.96   (  67)[B1n] {O9-B2Ib;O9-B3Ia}
O II      4283.13   (  67)[C0d] {O9-B2Ib;O9-B3Ia}
O II      4283.75   (  67)[B0n] {O9-B2IbO9-B3Ia}
O II      4285.70   (  78)[B3n] {O9III-B2Ia}
O II      4288.83   (  54)[B1n] {O9-B2Ib;O9-B3Ia}
CrI       4289.721  (   1)[C700R] {A0V-M2Ia}
TiII      4290.222  (  41)[B50] {A0V-G0Ia}
N III     4290.55   (    )[A1n] {O9-B2V}
N III     4290.80   (    )[A3n] {O9-B2V}
O II      4291.25   (  55)[B1n] {O9-B2Ib;O9-B3Ia}
FeI       4291.466  (   3,41)[I4] {K0Ib-M2Iab}
O II      4292.23   (  78)[B0n] {O9-B2Ib;O9-B3Ia}
TiII      4294.101  (  20)[A40] {A0V-M2Ia}
FeI       4294.128  (  41)[B15] {F2V-K3II;G0Ib-M2Iab}
O II      4294.82   (  54)[B3n] {O9Ib-B9Ia}
TiI       4295.751  (  44)[A22] {K5-M2III;F2-K3II;G0Ib-K0Iab}
FeII      4296.567  (  28)[A6] {A4-A7V;A0-A9III}
TiI       4298.664  (  44)[A40] {F2-K3II;G0Ib-M2Ia}
CaI       4298.986  (   5)[A30] {K0Ib-M2Iab}
TiI       4299.229  ( 148)[E15] {F2-K3II;G0Ib-M2Ia}
FeI       4299.242  ( 152)[I18] {A0V-M2Ia}
TiI       4299.636  (  43)[B15] {F2-K3II;G0Ib-M2Ia}
TiII      4300.052  (  41)[B60] {A0V-M2Ia}
TiI       4300.566  (  44)[B50] {K5-M2V;F2-K3II;G0Ib-M2Ia}
TiI       4301.089  (  44)[B50] {K0-M2V;F2-K3II;G0Ib-K0Ia}
TiII      4301.928  (  41)[B15] {A0V-M2Ia}
CaI       4302.527  (   5)[A60r] {K0Ib-M2Iab}
FeII      4303.166  (  27)[A8] {A0V-G0Ia}
O II      4303.82   (  54)[B5n] {O9-B9V;B2Ib-B9Iab}
FeI       4305.455  ( 476)[B3] {F2-K3II;G0Ib-M2Ia}
TiI       4305.474  ( 147)[B2] {F2-K3II;G0Ib-M2Ia}
TiI       4305.910  (  44)[A60] {F0-G5V;F2-K3II;G0Ib-M2Ia}
CaI       4307.741  (   5)[A45] {K0Ib-M2Iab}
TiII      4307.900  (  41)[A40] {A0V-M2Ia}
FeI       4307.906  (  42)[B35] {F2V-M2Ia}
TiI       4308.514  (  79)[B2] {F2-K3II;G0Ib-M2Ia}
FeI       4309.382  ( 414)[V4] {F2-K3II;G0Ib-M2Ia}
TiII      4312.861  (  41)[A35] {A0IV-G5III;F2-K3II;G0Ib-M2Ia}
ScII      4314.084  (  15)[A60] {A0IV-G0Ia}
TiI       4314.356  (  45)[B5] {F2-K3II;G0Ib-M2Ia}
TiI       4314.801  (  43)[A25*] {K0V-M2III;F2-K3II;G0Ib-M2Ia}
TiII      4314.979  (  41)[B40] {A0-A9III;F2-K3II;G0Ib-M2Ia}
FeI       4315.087  (  71)[B10] {A0-G0IV;F2III-K3II;G0Ib-M2Ia}
O II      4317.139  (   2)[A8] {O9V-B9Ia}
CaI       4318.652  (   5)[A45] {K0Ib-M2Ia}
O II      4319.631  (   2)[A8] {O9V-B9Ia}
ScII      4320.745  (  15)[A50] {F0-F5V;A0-G0Ia}
CH        4323.            {F0-K5V;F0III-M2Ia)
CH        4325.            {F0-K5V;F0III-M2Ia}
FeI       4325.765  (  42)[B35] {A0V-M2Ia}
V I       4332.823  (   5)[C30w] {G0-M2Iab}
FeI       4337.049  (  41)[B10] {G5-K5V;G5III-K3II;K0-M2Iab}
CrI       4339.450  (  22)[C75] {K0-M2III;K0Ib-M2Iab}
CrI       4339.718  (  22)[C60] {K0-M2III;K0Ib-M2Iab}
CrI       4340.130  (  64)[C18] {K0Ib-M2Iab}
H         4340.468  (   1)[A Hgamma] {O9V-M2Ia}
CrI       4341.48   (  64)[B7] {K0Ib-M2Iab}
CrI       4343.163  (  64)[C18] {K2Ib-M2Ia}
CrI       4344.507  (  22)[C100] {K2Ib-M2Ia}
O II      4349.426  (   2)[A8] {O9Ib-B9Ia}
CrI       4351.051  (  22)[C75] {K0Ib-M2Ia}
O II      4351.269  (  16)[A6] {O9Ib-B9Ia}
FeII      4351.764  (  27)[A9] {B3-F2II;A0-G0Ia}
CrI       4351.77   (  22)[C100] {G5V-M2III;K0Ib-M2Ia}
MgI       4351.8941 (  14)[A30] {F5V-G5II;G0-K0Ib}
MgI       4351.9056 (  14)[A30] {F5V-G5II;G0-K0Ib}
FeI       4352.737  (  71)[B9] {G0V-K0Ib}
V I       4352.872  (   5)[C50w] {K0Ib-M2Iab}
O II      4353.60   (  76)[B1n] {B3-B9Ia}
V I       4355.943  (   5)[C10] {K7-M2V}
O II      4357.25   (  18,63,64)[B0] {B3-B9Ia}
O II      4358.40   (  64)[B0] {B3-B9Ia}
FeI       4358.505  ( 412)[B3] {B3-B9V}
O II      4359.38   (  26)[B1] {B3-B9Ia}
O II      4366.896  (   2)[A7] {O9V-B9Ia}
TiII      4367.657  ( 104)[B15] {A0V-G0Ia}
FeI       4367.906  (  41)[J2] {G5-K5III;F2-K3II;G0-K0Ib}
FeI       4369.774  ( 518)[B7] {G0III-K0Ib};
CH        4371.            {F0-K5V}
ScII      4374.455  (  14)[A40] {A0Ib-G0Ia}
Y II      4374.94   (  13)[A300] {A0Ib-G0Ia}
FeI       4375.932  (   2)[B9] {G0V-M2Ia}
V I       4379.238  (  22)[C150rw] {G5-K5V}
FeI       4383.547  (  41)[B45r] {A0V-M2Ia}
V I       4384.722  (   5,22)[C125r] {K0Ib-M2Ia}
ScII      4384.813  (  14)[A8] {A0-F8Ib;A0-G0Ia}
FeII      4385.381  (  27)[A7] {A0V-G0Ia}
HeI       4387.928  (  51)[B(3)] {O9V-B9Ia}
FeI       4389.244  (   2)[J2] {K0-M2V;K0-M2III;K0-M2Iab}
V I       4389.974  (  22)[C100] {K0V-M2Ia}
CrI       4391.753  (  22)[C40] {K0-K3II}
TiII      4395.031  (  19)[A60] {A0V-G0Ia}   
V I       4395.228  (  22)[C80] {K5-M2III}
TiII      4399.767  (  51)[A35] {A0V-G0Ia}
ScII      4400.355  (  14)[A30] {A0Ib-G0Ia}
TiI       4404.397  (  78)[B5] {K5-M2III}
FeI       4404.752  (  41)[B30] {F2V-K3II;G0Ib-M2Ia}
TiI       4404.911  ( 161)[B5] {K5-M2III}
V I       4405.011  (  23)[C4] {K0-M2V;K0-M2III;K0Ib-M2Iab}
V I       4406.147  (  40)[C6] {K0Ib-M2Iab}
V I       4406.641  (  22)[C80] {K0-M2V;K0Ib-M2Iab}
V I       4407.637  (  22)[C70] {K0-M2V;K0Ib-M2Iab}
V I       4408.204  (  22)[C70] {K0-M2V;K0-M2III;K0Ib-M2Iab}
V I       4408.511  (  22)[C90] {K0-M2V;K0-M2III;K0Ib-M2Iab}
O II      4414.909  (   5)[A10] {O9V-B9Ia}
FeI       4415.125  (  41)[B20] {A0V-M2Ia}
ScII      4415.559  (  14)[A20] {A0Ib-G0Ia}
FeII      4416.817  (  27)[A7] {A0V-G0Ia}
O II      4416.975  (   5)[A8] {O9V-B9Ia}
TiII      4417.718  (  40)[B40] {A0V-G0Ia}   
TiO       4422.            {K5-M2III}
TiO       4424.            {K0Ib-M2Ia}
CaI       4425.441  (   4)[A50] {F0-K5V;F0-G5III}
TiI       4427.098  ( 128)[A40] {K0-M2III;K0-M2Iab}
FeI       4427.312  (   2)[B10] {G5V-M2Ia}
Inter.    4430.          {O9II-B9Ia}
FeI       4430.618  (  68)[B6] {G5-K5III;K0-K3II}
CaI       4434.960  (   4)[A60r] {F5-K5V;G0-K1IV;G0II-M2Ia}
FeI       4435.151  (   2)[J2] {K0-M2III;K0Ib-M2Ia}
CaI       4435.688  (   4)[A40] {F5-K5V;G0-K1IV;G0II-M2Ia}
HeI       4437.549  (  50)[B(1)] {O9V-B9Ia}
V I       4441.683  (  21)[C25] {K5-M2III}
FeI       4442.343  (  68)[B12] {K5-M2III;F2-K0II}
TiII      4443.802  (  19)[A50] {A0V-G0Ia}
TiII      4444.559  (  31)[B1] {A0Ib-G0Ia}
FeI       4445.48   (   2)[U(1)] {K0Ib-M2Iab}
N II      4447.033  (  15)[A10] {B2-B7IV}
FeI       4447.722  (  68)[J5] {K0-M2III;F2-K0II;G0Ib-K2Iab}
TiII      4450.487  (  19)[B10] {A3-F5V}
CaI       4454.781  (   4)[A80] {F5-K5V;A0-K1IV;G0III-K3Ib}
MnI       4455.012  (  28)[B6] {F2-K0II}
MnI       4455.318  (  28)[B6] {F2-K0II}
MnI       4455.821  (  28)[B6] {F2-K0II}
CaI       4455.887  (   4)[A40] {F5-K5V;G0-K1IV;G0III-K3Ib}
CaI       4456.612  (   4)[B10] {F5-K5V;G0-K1IV;G0III-K3Ib}
MnI       4457.045  (  28)[B5] {F2-K0II}
TiI       4457.428  ( 113)[A40] {G5-K5V}
V I       4457.479  (  21)[C15] {K5-M2III}
MnI       4457.549  (  28)[B8] {F2-K0II}
MnI       4458.262  (  28)[B12] {F2-K0II}
FeI       4459.121  (  68)[B10] {G5-K5V;K0-K3II}
V I       4459.760  (  21)[C30] {G0-K1IV;K5-M2III}
V I       4460.292  (  21)[C50] {G0-K1IV;K5-M2III}
FeI       4461.654  (   2)[B8] {F0-M2V;K0-M2III;K0Ib-M2Ia}
TiO       4462.            {K0-M2V;K0-M2III;K0Ib-M2Ia}
TiII      4464.458  (  40)[B1] {F0-F5V}
FeI       4466.554  ( 350)[B12] {F0-F5V;K0Ib-M2Ia}
TiII      4468.493  (  31)[A50] {A0V-K5Ia}
TiII      4469.160  (  18)[Ctr] {A4-F5V}
HeI       4471.477  (  14)[B(6)] {O9V-B9Ia}
HeI       4471.688  (  14)[D(1)] {O9-B9V;O9-B9Iab}
FeI       4476.021  ( 350)[I10] {F2V-K3II;G0-K0Ib}
MgII      4481.129  (   4)[A100] {B2V-G0Ia}
MgII      4481.327  (   4)[A100] {B2V-G0Ia}
FeI       4482.171  (   2)[J4] {G0V-M2Ia}
FeI       4482.257  (  68)[J6] {G0V-M2Ia}
FeII      4489.185  (  37)[A4] {A0Ib-G0Ia}
FeI       4489.741  (   2)[B3] {K0-M2V;K0-M2III;K0Ib-M2Ia}
O II      4491.25   (  86)[B3n] {O9-B9Iab}
FeII      4491.401  (  37)[A5] {A0Ib-G0Ia}
FeI       4494.568  (  68)[B12] {K0-M2V;K0-M2III;F2-K3II;G0Ib-M2Ia}
TiI       4496.146  ( 146)[A20] {K0-M2V;K0-M2III;K0Ib-M2Ia}
CrI       4496.862  (  10)[C100] {K0-M2V;K0-M2III;K0Ib-M2Ia}
TiII      4501.270  (  31)[A40] {A0V-K0Ia}
TiO       4506.            {K0-M2Iab}
N III     4510.92   (   3)[A6] {O9V-B3Ia}
TiI       4512.734  (  42)[A40] {K0-M2III;K0Ib-M2Ia}
N III     4514.89   (   3)[A7] {O9V-B3Ia}
FeII      4520.225  (  37)[A7] {A4-F5V;A0Ib-G0Ia}
FeII      4522.634  (  38)[A9] {B2-G8V;F0-G5III;B2Ib-G0Ia}
TiI       4522.798  (  42)[A40] {K0Ib-M2Ia}
TiI       4527.305  (  42)[A35] {K0-M2III;K0-M2Iab}
TiI       4527.455  (   7)[E(4)] {K0-M2Iab}
FeI       4528.619  (  68)[B18] {F5V-M2Ia}
FeI       4531.152  (  39)[B8] {F2-K0II;G0-K0Ib}
TiI       4533.238  (  42)[A80] {G0V-M2III;K0II-M2Iab}
TiII      4533.966  (  50)[B30] {A0IV-K5III;F0II-K2Ib}
TiI       4534.782  (  42)[B60] {G0V-M2Ia}
TiI       4535.574  (  42)[B50] {G5-M2V;G0IV-K2Ia}
TiI       4535.920  (  42)[B40] {G5-M2V;G0IV-K2Ia}
TiI       4536.051  (  42)[B40] {G5-M2V;G0IV-K3Ib}
HeII      4541.59   (   2)[A-] {O9-B2V;O9III-B3II;O9-B2Ib;O9-B3Ia}
TiI       4544.698  (  42)[A30] {G5-M2V;K0III-M2Ia}
CrI       4545.956  (  10)[C50] {K0-K3II}
TiI       4547.850  ( 270)[E2] {K0-M2Ib}
TiO       4548.            {K0-M2Iab}
TiI       4548.094  ( 270)[B2] {K0Ib-M2Ia}
TiI       4548.764  (  42)[A35] {K0Ib-M2Ia}
FeII      4549.467  (  38)[A10] {A0V-F8Ia}
TiII      4549.622  (  82)[A60n] {A0V-K2Ia}
TiI       4552.453  (  42)[A35] {G5-M2V;K0III-M2Ia}
N II      4552.536  (  58)[A4] {B5-B9V}
SiIII     4552.654  (   2)[A9] {O9V-B9Ia}
BaII      4554.033  (   1)[A1000R] {G0V-K1IV;F0III-K3II;K0Ib-M2Ia}
TiI       4555.486  (  42)[A30] {G5-M2V;K0-K3II}
FeII      4555.890  (  37)[A8] {B3-G9II;A0Ib-G0Ia}
FeI       4556.129  ( 410,820,974)[J4n] {F2-K0II}
CrII      4558.659  (  44)[B100] {A0V-G0Ia}
CrII   P  4558.83   (  44) {A0V-G0Ia}
TiII      4563.761  (  50)[A30] {F5-F8V}
CrI       4565.512  (  21)[C50] {K2-K5V;G5-K5III;K0-K3II}
SiIII     4567.872  (   2)[A7] {O9V-B9Ia}
MgI       4571.0956 (   1)[A5] {K2-K5V}
TiII      4571.971  (  82)[A50n] {A0V-G0Ia}
SiIII     4574.777  (   2)[A4] {O9V-B9Ia}
V I       4577.173  (   4)[A40w] {K0Ib-M2Ia}
V I       4578.728  ( 109)[A15] {K0Ib-M2Ia}
V I       4579.198  ( 109)[A7] {K0Ib-M2Ia}
V I       4580.394  (   4)[A40w] {K0-M2III;K0Ib-M2Ia}
CaI       4581.402  (  23)[A40] {F5-K5V;A0-K1IV;G0III-K3Ib}
FeII      4582.835  (  37)[A3] {A4-A7V}
V I       4583.783  ( 109)[A5] {K0Ib-M2Ia}
FeII      4583.829  (  38)[A11] {A0V-G0Ia}
TiO       4584.     {4587} {K0-M2V;K0-M2III;K0Ib-M2Ia}
CaI       4585.871  (  23)[A50] {G0-K5V;F2-K0II}
CaI       4585.923  (  23)[B(2)] {G0-K5V;F2-K0II}
V I       4586.364  (   4)[A50w] {K0-M2III;K0Ib-M2Ia}
CrII      4588.217  (  44)[B75] {A4-F5V;A0-A9III;B3-F0II;A0-F8Ib}
O II      4590.971  (  15)[A9] {O9V-B9IV;O9-B9Ib;O9-B3Ia}
V I       4591.220  ( 133)[A12] {K0Ib-M2Ia}
FeI       4592.655  (  39)[B5] {G0V-K3Ib}
V I       4594.103  (   4)[A60w] {G5V-M2III;K0II-M2Ia}
O II      4596.174  (  15)[A8] {O9V-B9IV;O9-B9Ib;O9-B3Ia}
CrI       4600.752  (  21)[C75] {K0Ib-M2Ia}
CrI       4601.021  (  32)[C30] {K0Ib-M2Ia}
CrI       4601.15   ( 172)[B20] {K0Ib-M2Ia}
FeI       4602.944  (  39)[B9] {G0V-M2III;K0II-M2Ia}
CN        4606.            {G0-K0Ib}
O II      4609.42   (  93)[B4n] {O9-B9V;O9-B9Iab}
O II      4610.14   (  92)[B3n] {O9-B9V;O9-B9Iab}
FeI       4611.285  ( 826)[I5n] {A0-G0IV;K0-K3II}
FeI       4613.210  ( 554)[J2n] {A0-G0IV;K0-K3II}
CrI       4613.373  (  21)[C60] {G0V-K1IV;K0-K3II}
CrI       4614.15   ( 148)[B12] {K0-K3II}
CrI       4614.523  ( 245)[C12] {K0-K3II}
CrI       4614.73   (    )[B10] {K0-K3II}
CrI       4616.137  (  21)[C75] {A4-K5V;K0-K3II}
CrII      4616.64   (  44)[A18] {A4-F5V;A0-G0Ia}
TiI       4617.269  ( 145)[A30] {A3-K5V}
CrII      4618.83   (  44)[A35] {A4-F8V;B9-F9II;A0Ib-G0Ia}
CrI       4619.551  (  81)[C40] {K0-K3II}
CrI       4621.00   (  32)[B4] {K0-K3II}
CrI       4621.893  (  32)[C45*] {K0-K3II}
CrI       4621.963  (  32,244)[C45*] {K0-K3II}
CrI       4622.491  ( 233)[C35] {K0-K3II}
CrI       4622.761  (  81)[C25] {K0-K3II}
TiI       4623.098  ( 145)[A25] {K2-K5V}
CrI       4625.30   ( 171)[B3] {K0-K3II}
CrI       4625.65   ( 244)[B1] {K0-K3II}
CrI       4625.925  ( 244)[C20] {K0-K3II}
TiO       4626.            {K0-M2V;K0-M2III;K0Ib-M2Ia}
CrI       4626.188  (  21)[C65] {G0V-K3IV;K0III-M2Ia}
FeII      4629.336  (  37)[A7] {A0-A9III;B9-F2II;A0Ib-G0Ia}
FeI       4630.125  ( 115)[J(2)] {K2-K5V;G5-K5III}
N II      4630.537  (   5)[A10] {O9-B3III;O9-B3II;O9-B9Ib}
FeI       4632.915  (  39)[J2] {K0-M2V;G5-M2III;K0Ib-M2Ia}
CrII      4634.11   (  44)[A25] {F5-F8V;A0Ib-G0Ia}
N III     4634.16   (   2)[A(9)] {O9III-B3II;O9-B2Ib;O9-B3Ia}
CrI       4637.182  (  32)[C40] {K0-K3II}
FeI       4637.512  ( 554)[J3] {K0Ib-M2Ia}
CrI       4637.772  (  32)[C40] {G5-K5III;K0-K3II}
O II      4638.854  (   1)[A6] {O9-B2V;O9-B3II;O9Ib-B3Ia}
TiI       4639.369  ( 145)[B18] {K0Ib-M2Ia}
CrI       4639.538  ( 186)[D35] {K0-K3II}
TiI       4639.669  ( 145)[B15] {K0Ib-M2Ia}
TiI       4639.944  ( 145)[B15] {K0Ib-M2Ia}
CrI       4640.55   ( 171)[B4] {K0-K3II}
N III     4640.64   (   2)[A(10)] {O9-B3III;O9-B3II;O9-B2Ib}
CrI       4640.67   ( 244)[B1] {K0-K3II}
O II      4641.811  (   1)[A9] {O9V-B9Ia}
N III     4641.90   (   2)[A(7)] {O9-B2V;O9-B3II;O9-B3Ia}
CrI       4642.011  ( 244)[C10] {K0-K3II}
CrI       4646.174  (  21)[C100] {G0V-K3Ia}
CrI       4646.495  ( 147)[C15] {F2-K3II;G0-K0Ib}
CrI       4646.808  ( 186)[C20] {F2-K3II;G0-K0Ib}
C III     4647.40   (   1)[A20] {O9V-B3II;O9-B2Ib;O9-B3Ia}
FeI       4647.437  ( 409)[B6] {F2-K0II;G0-K0Ib}
CrI       4648.126  (  32)[C35] {F2-K3II;G0-K0Ib}
CrI       4648.868  (  32)[C25] {F2-K3II;G0-K0Ib}
O II      4649.139  (   1)[A10] {O9V-B9Ia}
CrI       4649.461  (  32)[C45] {F2-K3II;G0-K0Ib}
C III     4650.16   (   1)[A19] {O9-B2V;O9-B2Ib;O9-B3Ia}
O II      4650.841  (   1) {B2-B7IV;B2-B9Ib}
CrI       4651.285  (  21)[C75] {F2-K3II;G0-K0Ib}
C III     4651.35   (   1)[A18} {O9V-B3Ia}
CrI       4652.158  (  21)[C100] {F2-K3II;G0-K0Ib}
SiIV      4654.14   (   7)[A(6)] {O9V-B3Ia}
FeI       4654.501  (  39)[J5] {G0V-M2Ib}
FeI       4654.628  ( 554,821)[J5] {F2-K3II;G0-K0Ib}
CrI       4654.736  ( 186)[C35] {F2-K0II;G0-K0Ib}
CrI       4656.189  ( 147) {G0-G5V;G0-K1IV;G0II-K0Ib)
